Unnamed: 0,Unnamed: 0.1,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct,behav_score,is_correct
138,138,196657584,1.0,15,1,4,1,1,1,1,1,1,1,138,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52648735,0.52648735
139,139,198969975,1.0,6,1,4,1,1,1,1,1,1,1,139,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5346741,0.5346741
140,140,199336132,1.0,10,2,4,1,1,0,1,1,1,1,140,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.58623517,0.58623517
141,141,199796999,2.0,7,1,5,1,0,1,1,1,1,1,141,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.39180735,0.39180735
142,142,200005491,3.0,12,1,5,1,0,0,0,1,1,0,142,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42457232,0.42457232
143,143,200329279,2.0,13,1,3,1,1,0,1,1,1,1,143,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78160226,0.78160226
144,144,201809792,3.0,5,2,4,1,0,1,1,1,1,1,144,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5679281,0.5679281
145,145,205826289,2.0,10,1,3,1,0,0,1,1,1,1,145,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7835065,0.7835065
146,146,206444980,1.0,20,2,3,1,1,0,1,1,1,1,146,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.48423812,0.48423812
147,147,206704420,4.0,14,2,3,1,1,0,1,1,1,1,147,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.75630695,0.75630695
148,148,207003400,1.0,3,3,4,1,1,1,1,1,1,1,148,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5268353,0.5268353
149,149,208003547,4.0,2,1,5,1,0,0,0,0,1,0,149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.48530772,0.48530772
150,150,210548459,3.0,1,1,5,1,0,1,1,1,1,1,150,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4267242,0.4267242
151,151,212822383,19.0,5,1,4,1,0,1,1,1,1,1,151,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.30355313,0.30355313
152,152,215622004,1.0,4,2,4,1,1,1,1,1,1,1,152,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.58125883,0.58125883
153,153,216047586,18.0,6,3,4,1,0,1,1,1,1,1,153,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46898228,0.46898228
154,154,217549724,1.0,2,2,5,1,1,1,1,1,1,1,154,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.45508385,0.45508385
155,155,218433295,1.0,2,1,5,1,0,0,0,0,1,0,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4494927,0.4494927
156,156,221178787,32.0,3,1,5,1,0,0,0,0,1,0,156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.23142233,0.23142233
157,157,223600223,6.0,3,3,4,1,1,0,1,1,1,1,157,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52823204,0.52823204
158,158,224660865,1.0,7,1,4,1,0,1,1,1,1,1,158,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5165197,0.5165197
159,159,228622665,12.0,4,2,3,1,0,0,1,1,1,1,159,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.6176837,0.6176837
160,160,228901764,2.0,8,2,4,1,0,0,0,0,1,0,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.66451126,0.66451126
161,161,231283642,9.0,26,2,3,1,0,0,1,1,1,1,161,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.23638842,0.23638842
162,162,231708036,3.0,14,2,3,1,0,0,1,1,1,1,162,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78132963,0.78132963
163,163,232333988,13.0,3,1,5,1,0,0,0,1,1,0,163,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.23082517,0.23082517
164,164,233365517,2.0,1,1,5,1,0,0,0,0,1,0,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4702868,0.4702868
165,165,233487266,5.0,15,1,5,1,1,1,1,1,1,1,165,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43224117,0.43224117
166,166,233777080,3.0,4,1,5,1,1,1,1,1,1,1,166,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4480164,0.4480164
167,167,234637813,1.0,6,2,5,1,0,1,1,1,1,1,167,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42490634,0.42490634
168,168,235142862,2.0,6,3,4,1,1,0,1,1,1,1,168,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5045114,0.5045114
169,169,237516058,11.0,1,1,3,1,1,0,1,1,1,1,169,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.675974,0.675974
170,170,238621171,1.0,8,1,4,1,0,0,1,1,1,1,170,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47266686,0.47266686
171,171,239410425,1.0,6,3,4,1,1,0,1,1,1,1,171,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5281206,0.5281206
172,172,241908021,5.0,10,2,4,1,0,0,0,1,1,0,172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.64880764,0.64880764
173,173,243412007,3.0,4,1,5,1,1,1,1,1,1,1,173,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.2,0.2,0.42755803,0.42755803
174,174,244825155,2.0,6,3,4,1,1,0,1,1,1,1,174,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5045114,0.5045114
175,175,245017881,4.0,4,2,5,1,1,0,1,1,1,1,175,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44895738,0.44895738
176,176,247558301,2.0,4,1,4,1,1,1,1,1,1,1,176,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.25,0.25,0.5324663,0.5324663
177,177,249330427,2.0,3,3,4,1,1,0,1,1,1,1,177,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49697006,0.49697006
178,178,249786560,1.0,8,2,4,1,0,0,1,1,1,1,178,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48445463,0.48445463
179,179,254450750,4.0,15,3,4,1,1,1,1,1,1,1,179,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55661654,0.55661654
180,180,254740470,4.0,9,3,5,1,0,1,1,1,1,1,180,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47625387,0.47625387
181,181,254939562,2.0,3,3,4,1,0,0,0,0,1,0,181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5949266,0.5949266
182,182,257691511,4.0,15,1,5,1,1,1,1,1,1,1,182,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43241522,0.43241522
183,183,257735142,1.0,6,2,5,1,1,1,1,1,1,1,183,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42490634,0.42490634
184,184,258084078,1.0,8,1,4,1,0,0,1,1,1,1,184,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47266686,0.47266686
185,185,258784521,2.0,2,2,3,1,1,0,1,1,1,1,185,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.70660764,0.70660764
186,186,262297495,5.0,15,1,4,1,1,1,1,1,1,1,186,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.5759213,0.5759213
187,187,263877556,15.0,1,1,5,1,0,0,1,1,1,1,187,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.32638997,0.32638997
188,188,264875824,1.0,3,1,4,1,1,1,1,1,1,1,188,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4920904,0.4920904
189,189,265480986,1.0,2,2,4,1,1,0,0,0,1,0,189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54978263,0.54978263
190,190,267238767,3.0,3,1,5,1,1,1,1,1,1,1,190,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4056609,0.4056609
191,191,269373565,10.0,3,1,4,1,1,1,1,1,1,1,191,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47805288,0.47805288
192,192,270034811,1.0,5,1,5,1,1,0,1,1,1,1,192,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44632065,0.44632065
193,193,274232667,2.0,7,1,5,1,1,1,1,1,1,1,193,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.39180735,0.39180735
194,194,275832500,1.0,3,1,3,1,0,0,1,1,1,1,194,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.75805825,0.75805825
195,195,275884425,1.0,9,1,5,1,1,1,1,1,1,1,195,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4384559,0.4384559
196,196,276634842,13.0,6,2,3,1,1,0,1,1,1,1,196,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.5818942,0.5818942
197,197,277334458,2.0,1,1,3,1,1,0,1,1,1,1,197,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.73549885,0.73549885
198,198,277413182,1.0,6,2,4,1,1,1,1,1,1,1,198,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.546406,0.546406
199,199,280208025,6.0,6,3,4,1,0,1,1,1,1,1,199,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5259889,0.5259889
200,200,282797997,13.0,1,1,3,1,1,0,1,1,1,1,200,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.58646536,0.58646536
201,201,283980313,2.0,1,1,4,1,0,0,0,1,1,0,201,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48318604,0.48318604
202,202,285821829,2.0,6,2,4,1,0,1,1,1,1,1,202,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5297023,0.5297023
203,203,286774638,1.0,5,1,4,1,1,1,1,1,1,1,203,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5473427,0.5473427
204,204,287123217,1.0,4,1,5,1,0,1,1,1,1,1,204,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47533378,0.47533378
205,205,287548796,1.0,6,2,4,1,1,1,1,1,1,1,205,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.546406,0.546406
206,206,292746603,7.0,30,2,3,1,1,0,1,1,1,1,206,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.41919708,0.41919708
207,207,292872952,1.0,2,2,5,1,1,1,1,1,1,1,207,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.5352262,0.5352262
208,208,293204792,5.0,8,2,4,1,1,0,1,1,1,1,208,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5288264,0.5288264
209,209,293376693,6.0,9,1,4,1,1,1,1,1,1,1,209,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0.25,0.25,0.543514,0.543514
210,210,293433338,1.0,14,2,3,1,0,0,0,0,1,1,210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7622298,0.7622298
211,211,294584931,1.0,6,2,5,1,1,1,1,1,1,1,211,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42490634,0.42490634
212,212,299224420,5.0,14,2,3,1,0,0,1,1,1,1,212,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7592038,0.7592038
213,213,299856334,4.0,10,1,3,1,0,0,1,1,1,1,213,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.79449284,0.79449284
214,214,301706522,2.0,1,1,5,1,1,1,1,1,1,1,214,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43052927,0.43052927
215,215,306520598,3.0,2,2,4,1,1,0,1,1,1,1,215,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.476676,0.476676
216,216,307341600,1.0,2,2,4,1,0,0,1,1,1,1,216,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48617446,0.48617446
217,217,307913049,3.0,14,2,4,1,1,0,1,1,1,1,217,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62415004,0.62415004
218,218,308508471,1.0,3,3,4,1,0,1,1,1,1,1,218,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5268353,0.5268353
219,219,309092525,3.0,8,2,4,1,1,1,1,1,1,1,219,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54719,0.54719
220,220,309860502,3.0,3,1,5,1,1,1,1,1,1,1,220,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4056609,0.4056609
221,221,311109241,1.0,4,1,4,1,0,1,1,1,1,1,221,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55728644,0.55728644
222,222,311171394,3.0,14,2,4,1,1,0,1,1,1,1,222,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62415004,0.62415004
223,223,311701882,1.0,4,2,4,1,0,1,1,1,1,1,223,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.58125883,0.58125883
224,224,313080591,1.0,20,2,3,1,1,0,1,1,1,1,224,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.48423812,0.48423812
225,225,314585503,13.0,6,3,4,1,0,0,1,1,1,1,225,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.39134938,0.39134938
226,226,314620254,27.0,1,1,4,1,1,0,1,1,1,1,226,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.43848348,0.43848348
227,227,316333900,1.0,15,3,5,1,0,0,0,1,1,1,227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.38502043,0.38502043
228,228,317872030,1.0,14,1,4,1,0,1,1,1,1,1,228,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5859383,0.5859383
229,229,319229068,6.0,4,2,5,1,0,0,1,1,1,1,229,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4270062,0.4270062
230,230,320081471,33.0,15,1,5,1,1,1,1,1,1,1,230,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.157129,0.157129
231,231,320890379,1.0,6,3,4,1,1,1,1,1,1,1,231,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5363158,0.5363158
232,232,323806482,2.0,12,2,3,1,0,0,1,1,1,1,232,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7802676,0.7802676
233,233,325619595,1.0,3,1,5,1,0,1,1,1,1,1,233,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.433336,0.433336
234,234,326584418,7.0,6,1,4,1,1,0,1,1,1,1,234,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52286917,0.52286917
235,235,327254987,5.0,5,1,4,1,0,0,1,1,1,1,235,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5328476,0.5328476
236,236,327745995,1.0,14,1,5,1,0,1,1,1,1,1,236,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42332795,0.42332795
237,237,328627268,4.0,4,2,5,1,0,0,0,1,1,0,237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42240107,0.42240107
238,238,329375696,1.0,5,1,4,1,1,0,1,1,1,1,238,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5416832,0.5416832
239,239,330239869,2.0,6,1,4,1,0,1,1,1,1,1,239,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5323074,0.5323074
240,240,330432319,10.0,14,2,4,1,0,1,1,1,1,1,240,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.38342887,0.38342887
241,241,331232610,1.0,3,3,4,1,0,1,1,1,1,1,241,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5268353,0.5268353
242,242,332452711,1.0,12,2,3,1,1,0,1,1,1,1,242,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78268695,0.78268695
243,243,335055408,2.0,2,2,3,1,1,0,1,1,1,1,243,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.70660764,0.70660764
244,244,341249500,2.0,15,3,5,1,0,0,1,1,1,1,244,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46145603,0.46145603
245,245,343827168,6.0,1,1,4,1,1,1,1,1,1,1,245,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53954434,0.53954434
246,246,344039094,2.0,3,1,5,1,0,0,0,0,1,0,246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47994658,0.47994658
247,247,344385947,2.0,7,1,5,1,0,0,1,1,1,1,247,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3878232,0.3878232
248,248,344925855,3.0,1,1,4,1,1,0,1,1,1,1,248,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4122191,0.4122191
249,249,346741774,2.0,6,1,4,1,0,1,1,1,1,1,249,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5323074,0.5323074
250,250,350783939,1.0,12,2,4,1,1,0,1,1,1,1,250,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6126696,0.6126696
251,251,351945045,6.0,10,2,3,1,0,0,1,1,1,1,251,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.711365,0.711365
252,252,351962438,2.0,5,1,4,1,1,0,1,1,1,1,252,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5393214,0.5393214
253,253,352862415,2.0,6,2,4,1,0,0,1,1,1,1,253,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52502203,0.52502203
254,254,353762962,4.0,2,2,4,1,1,0,1,1,1,1,254,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5494218,0.5494218
255,255,354196109,3.0,8,2,4,1,1,1,1,1,1,1,255,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.25,0.25,0.6154332,0.6154332
256,256,355616227,4.0,6,2,4,1,1,1,1,1,1,1,256,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.56337464,0.56337464
257,257,356226046,2.0,3,1,3,1,1,1,1,1,1,1,257,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.73322165,0.73322165
258,258,359194150,2.0,3,3,4,1,0,0,0,1,1,0,258,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.539233,0.539233
259,259,362526234,2.0,1,1,3,1,0,0,1,1,1,1,259,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.73549885,0.73549885
260,260,363423327,1.0,3,1,5,1,0,0,1,1,1,1,260,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41930574,0.41930574
261,261,364838415,1.0,2,2,4,1,0,0,0,0,1,0,261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54978263,0.54978263
262,262,365468512,2.0,1,1,4,1,0,0,0,0,1,0,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.61145914,0.61145914
263,263,366562640,1.0,2,1,4,1,0,1,1,1,1,1,263,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47949073,0.47949073
264,264,369681472,1.0,12,2,4,1,0,0,1,1,1,1,264,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6126696,0.6126696
265,265,372810255,5.0,8,1,5,1,1,1,1,1,1,1,265,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41663626,0.41663626
266,266,377380971,3.0,11,1,4,1,1,0,1,1,1,1,266,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5597068,0.5597068
267,267,380185551,3.0,1,1,4,1,1,1,1,1,1,1,267,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49851602,0.49851602
268,268,380385220,2.0,8,1,4,1,1,0,1,1,1,1,268,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48993304,0.48993304
269,269,381533119,2.0,8,2,3,1,1,0,1,1,1,1,269,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.6972723,0.6972723
270,270,384993018,1.0,12,2,3,1,0,0,0,0,1,0,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8182173,0.8182173
271,271,387500230,3.0,6,3,5,1,0,1,1,1,1,1,271,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4436633,0.4436633
272,272,393907251,1.0,9,1,4,1,1,1,1,1,1,1,272,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.56751496,0.56751496
273,273,394198510,1.0,6,3,5,1,0,0,1,1,1,1,273,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.40774167,0.40774167
274,274,397008639,2.0,1,1,5,1,0,1,1,1,1,1,274,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43052927,0.43052927
275,275,400928302,6.0,6,1,5,1,0,0,1,1,1,1,275,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.39939922,0.39939922
276,276,403716966,2.0,3,1,4,1,1,1,1,1,1,1,276,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49951208,0.49951208
277,277,405596094,1.0,5,1,4,1,1,1,1,1,1,1,277,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5473427,0.5473427
278,278,405615503,1.0,4,2,4,1,0,0,0,0,1,0,278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5899522,0.5899522
279,279,406603865,14.0,12,2,4,1,0,0,1,1,1,1,279,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.37469703,0.37469703
